pot angle, encoder angle, ax,ay,az
1.000000,0.348837,-1.058200,0.004400,0.136400                                   
0.000000,0.348837,-1.056000,0.004400,0.143000                                   
1.000000,0.348837,-1.060400,0.002200,0.140800                                   
0.000000,0.348837,-1.060400,0.000000,0.138600                                   
0.000000,0.348837,-1.058200,0.000000,0.132000                                   
1.000000,0.348837,-1.060400,-0.002200,0.121000                                  
0.000000,0.348837,-1.060400,0.000000,0.112200                                   
0.000000,0.348837,-1.060400,0.000000,0.101200                                   
1.000000,0.348837,-1.060400,0.002200,0.101200                                   
0.000000,0.348837,-1.060400,0.004400,0.101200                                   
1.000000,0.348837,-1.058200,0.002200,0.101200                                   
0.000000,0.348837,-1.060400,-0.002200,0.110000                                  
1.000000,0.348837,-1.060400,0.004400,0.114400                                   
0.000000,0.348837,-1.060400,0.000000,0.125400                                   
0.000000,0.348837,-1.060400,0.000000,0.132000                                   
1.000000,0.348837,-1.058200,0.000000,0.136400                                   
0.000000,0.348837,-1.058200,-0.002200,0.140800                                  
0.000000,0.348837,-1.060400,-0.002200,0.134200                                  
1.000000,0.348837,-1.058200,0.004400,0.129800                                   
0.000000,0.348837,-1.058200,0.004400,0.121000                                   
1.000000,0.348837,-1.058200,0.000000,0.118800                                   
0.000000,0.348837,-1.060400,-0.002200,0.112200                                  
1.000000,0.348837,-1.062600,0.004400,0.103400                                   
0.000000,0.348837,-1.062600,0.004400,0.101200                                   
0.000000,0.348837,-1.062600,0.004400,0.103400                                   
1.000000,0.348837,-1.062600,0.002200,0.105600                                   
0.000000,0.348837,-1.060400,0.000000,0.112200                                   
1.000000,0.348837,-1.060400,0.000000,0.118800                                   
1.000000,0.348837,-1.060400,0.000000,0.125400                                   
0.000000,0.348837,-1.056000,-0.004400,0.132000                                  
1.000000,0.348837,-1.058200,-0.004400,0.136400                                  
0.000000,0.348837,-1.058200,0.000000,0.136400                                   
1.000000,0.348837,-1.058200,0.000000,0.134200                                   
0.000000,0.348837,-1.058200,0.004400,0.127600                                   
0.000000,0.348837,-1.058200,0.004400,0.123200                                   
1.000000,0.348837,-1.060400,0.006600,0.121000                                   
0.000000,0.348837,-1.060400,0.004400,0.110000                                   
0.000000,0.348837,-1.062600,0.000000,0.105600                                   
1.000000,0.348837,-1.062600,0.000000,0.105600                                   
0.000000,0.348837,-1.060400,0.000000,0.103400                                   
1.000000,0.348837,-1.060400,-0.002200,0.107800                                  
0.000000,0.348837,-1.060400,-0.004400,0.118800                                  
1.000000,0.348837,-1.058200,-0.002200,0.118800                                  
0.000000,0.348837,-1.064800,0.000000,0.127600                                   
0.000000,0.348837,-1.062600,0.002200,0.132000                                   
1.000000,0.348837,-1.056000,0.002200,0.134200                                   
0.000000,0.348837,-1.056000,0.002200,0.132000                                   
1.000000,0.348837,-1.058200,0.004400,0.129800                                   
1.000000,0.348837,-1.062600,0.011000,0.125400                                   
0.000000,0.348837,-1.060400,0.006600,0.118800                                   
1.000000,0.348837,-1.060400,0.002200,0.116600                                   
0.000000,0.348837,-1.073600,0.000000,0.107800                                   
1.000000,0.348837,-1.060400,-0.004400,0.107800                                  
1.000000,0.348837,-1.067000,0.002200,0.103400                                   
0.000000,0.348837,-1.060400,-0.004400,0.114400                                  
1.000000,0.348837,-1.064800,0.000000,0.105600                                   
1.000000,0.348837,-1.058200,0.002200,0.116600                                   
1.000000,0.348837,-1.060400,0.004400,0.125400                                   
1.000000,0.348837,-1.060400,0.004400,0.123200                                   
0.000000,0.261628,-1.060400,0.015400,0.123200                                   
1.000000,0.261628,-1.053800,0.004400,0.140800                                   
0.000000,0.261628,-1.067000,-0.002200,0.121000                                  
1.000000,0.261628,-1.058200,0.002200,0.136400                                   
1.000000,0.174419,-1.062600,0.002200,0.116600                                   
1.000000,0.174419,-1.056000,-0.011000,0.123200                                  
1.000000,0.087209,-1.058200,-0.004400,0.116600                                  
1.000000,0.087209,-1.060400,0.002200,0.110000                                   
1.000000,0.000000,-1.058200,-0.002200,0.116600                                  
1.000000,-0.087209,-1.060400,0.004400,0.103400                                  
0.000000,-0.174419,-1.056000,0.006600,0.118800                                  
1.000000,-0.261628,-1.062600,0.006600,0.114400                                  
0.000000,-0.348837,-1.058200,0.004400,0.114400                                  
1.000000,-0.436047,-1.060400,0.000000,0.125400                                  
1.000000,-0.523256,-1.060400,0.004400,0.112200                                  
1.000000,-0.610465,-1.060400,-0.002200,0.129800                                 
1.000000,-0.697674,-1.073600,-0.002200,0.094600                                 
1.000000,-0.784884,-1.029600,0.013200,0.180400                                  
0.000000,-0.872093,-1.089000,-0.006600,0.063800                                 
1.000000,-0.959302,-1.042800,-0.024200,0.156200                                 
0.000000,-1.046512,-1.084600,0.004400,0.077000                                  
1.000000,-1.133721,-1.056000,-0.002200,0.101200                                 
0.000000,-1.220930,-1.104400,-0.022000,0.026400                                 
1.000000,-1.220930,-1.029600,0.015400,0.151800                                  
1.000000,-1.308140,-1.075800,0.006600,0.050600                                  
0.000000,-1.395349,-1.095600,-0.013200,-0.004400                                
1.000000,-1.482558,-1.045000,0.011000,0.129800                                  
0.000000,-1.482558,-1.051600,-0.002200,0.096800                                 
0.000000,-1.569767,-1.075800,-0.008800,0.081400                                 
1.000000,-1.656977,-1.049400,0.004400,0.154000
